subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	date	creator_id	subject_source_version	object_source_version
CO_320:0000038	stigma color	skos:exactMatch	TO:0000185	stigma color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000039	lemma and palea color	skos:exactMatch	TO:0000264	lemma and palea color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000040	lemma and palea pubescence	skos:exactMatch	TO:0000417	lemma and palea pubescence	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000041	sterile lemma color	skos:exactMatch	TO:0000400	sterile lemma color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000042	sterile lemma length	skos:exactMatch	TO:0000240	sterile lemma length	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000055	alkali injury	skos:exactMatch	TO:0000481	alkali sensitivity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000057	cold tolerance	skos:exactMatch	TO:0000303	cold tolerance	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000058	drought recovery	skos:exactMatch	TO:0000458	drought recovery	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000060	drought injury	skos:exactMatch	TO:0000188	drought sensitivity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000061	stem elongation	skos:exactMatch	TO:0006036	stem elongation	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000062	heat injury	skos:exactMatch	TO:0000259	heat tolerance	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000063	iron toxicity injury	skos:exactMatch	TO:0000224	iron sensitivity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000064	kneeing ability	skos:exactMatch	TO:0000337	kneeing ability	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000065	phosphorus deficiency damage	skos:exactMatch	TO:0000102	phosphorus sensitivity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000066	salt injury	skos:exactMatch	TO:0000429	salt sensitivity, salt tolerance	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000067	submergence tolerance	skos:exactMatch	TO:0000524	submergence tolerance	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000069	zinc deficiency injury	skos:exactMatch	TO:0000351	zinc sensitivity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000073	grain yield	skos:exactMatch	TO:0000396	grain yield trait	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000074	panicle exsertion	skos:exactMatch	TO:0000165	panicle exsertion	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000075	Phenotypic Acceptability	skos:exactMatch	TO:0000322	phenotypic acceptability	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000076	plant height	skos:exactMatch	TO:0000207	plant height	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000077	vigor	skos:exactMatch	TO:0000280	seedling vigor	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000078	panicle threshability	skos:exactMatch	TO:0000406	panicle threshability	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000079	tillering	skos:exactMatch	TO:0000329	tillering ability	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000080	lodging incidence	skos:exactMatch	TO:0000068	lodging incidence	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000082	maturity	skos:exactMatch	TO:0000469	days to maturity	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000084	culm strength	skos:exactMatch	TO:0000051	stem strength	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000085	leaf senescence	skos:exactMatch	TO:0000249	leaf senescence	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000086	seed germination	skos:exactMatch	TO:0000202	germination ratio	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000088	Time to heading	skos:narrowMatch	TO:0000137	days to heading	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000090	spikelet fertility	skos:exactMatch	TO:0000180	spikelet fertility	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000091	male sterility group	skos:broadMatch	TO:0000437	male sterility	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000093	stigma exsertion	skos:exactMatch	TO:0000044	stigma exsertion	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000094	glume opening	skos:exactMatch	TO:0000474	glume opening	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000098	fertility restoration	skos:exactMatch	TO:0000308	male fertility restoration trait	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000100	grain weight	skos:exactMatch	TO:0000181	seed weight	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000102	amylose content	skos:exactMatch	TO:0000196	amylose content	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000103	scent	skos:exactMatch	TO:0000087	aroma	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000104	chalkiness of endosperm	skos:exactMatch	TO:0000266	chalky endosperm	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000105	grain elongation	skos:exactMatch	TO:0000377	cooked grain elongation	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000106	gel consistency	skos:exactMatch	TO:0000211	gel consistency	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000107	gelatinization temperature	skos:exactMatch	TO:0000462	gelatinization temperature	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000108	head rice	skos:exactMatch	TO:0000222	head rice	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000109	caryopsis shape	skos:exactMatch	TO:0002730	grain shape	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000110	caryopsis length	skos:exactMatch	TO:0000734	grain length	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000111	brown rice protein content	skos:exactMatch	TO:0000138	brown rice protein	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_320:0000115	pericarp colour	skos:exactMatch	TO:0000707	pericarp color	1	sssom:HumanCuration	04/05/2018	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_320-rice-traits/71090cc35c45e1b4b628c9256f2ab54949409b77/Rice_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
